key,allPercentageChange,opioidPercentageChange,heroinPercentageChange,stimulantPercentageChange,allIsSignificant,opioidIsSignificant,heroinIsSignificant,stimulantIsSignificant,allSignificance,opioidSignificance,heroinSignificance,stimulantSignificance,state,geo,startYear,startMonth,endYear,endMonth,gender,ageRange
AK|2018|1|all|all:AK|2018|2|all|all,-1.4,1.98,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,1,2018,2,all,all
AK|2018|1|all|all:AK|2019|1|all|all,-4.09,4.28,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,1,2019,1,all,all
AK|2018|10|all|all:AK|2018|11|all|all,3.31,-17.97,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,10,2018,11,all,all
AK|2018|10|all|all:AK|2019|10|all|all,0.21,6.27,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,10,2019,10,all,all
AK|2018|11|all|all:AK|2018|12|all|all,-32.27,-40.67,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,11,2018,12,all,all
AK|2018|11|all|all:AK|2019|11|all|all,-6.83,-21.75,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,11,2019,11,all,all
AK|2018|12|all|all:AK|2019|1|all|all,7.43,5.04,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,12,2019,1,all,all
AK|2018|12|all|all:AK|2019|12|all|all,22.04,27.63,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,12,2019,12,all,all
AK|2018|2|all|all:AK|2018|3|all|all,17.35,30.42,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,2,2018,3,all,all
AK|2018|2|all|all:AK|2019|2|all|all,10.4,55.52,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,2,2019,2,all,all
AK|2018|3|all|all:AK|2018|4|all|all,12.22,12.9,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,3,2018,4,all,all
AK|2018|3|all|all:AK|2019|3|all|all,-3.69,28.03,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,3,2019,3,all,all
AK|2018|4|all|all:AK|2018|5|all|all,-15.43,6.38,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,4,2018,5,all,all
AK|2018|4|all|all:AK|2019|4|all|all,-13.34,10.76,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,4,2019,4,all,all
AK|2018|5|all|all:AK|2018|6|all|all,-10.53,-18.55,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,5,2018,6,all,all
AK|2018|5|all|all:AK|2019|5|all|all,-5.81,4.95,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,5,2019,5,all,all
AK|2018|6|all|all:AK|2018|7|all|all,16.1,12.31,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,6,2018,7,all,all
AK|2018|6|all|all:AK|2019|6|all|all,8.84,13.49,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,6,2019,6,all,all
AK|2018|7|all|all:AK|2018|8|all|all,18.45,13.96,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,7,2018,8,all,all
AK|2018|7|all|all:AK|2019|7|all|all,14.2,39.4,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,7,2019,7,all,all
AK|2018|8|all|all:AK|2018|9|all|all,-26.46,-6.6,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,8,2018,9,all,all
AK|2018|8|all|all:AK|2019|8|all|all,-18.89,5.22,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,8,2019,8,all,all
AK|2018|9|all|all:AK|2018|10|all|all,28.41,31.16,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,9,2018,10,all,all
AK|2018|9|all|all:AK|2019|9|all|all,19.43,-17.57,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,9,2019,9,all,all
AK|2019|1|all|all:AK|2019|2|all|all,13.49,52.08,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,1,2019,2,all,all
AK|2019|1|all|all:AK|2020|1|all|all,23.85,32.45,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,1,2020,1,all,all
AK|2019|10|all|all:AK|2019|11|all|all,-3.94,-39.6,suppressed,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,10,2019,11,all,all
AK|2019|10|all|all:AK|2020|10|all|all,8.9,-17.46,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,10,2020,10,all,all
AK|2019|11|all|all:AK|2019|12|all|all,-11.29,-3.23,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,11,2019,12,all,all
AK|2019|11|all|all:AK|2020|11|all|all,23.48,64.7,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,11,2020,11,all,all
AK|2019|12|all|all:AK|2020|1|all|all,9.03,9.01,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,12,2020,1,all,all
AK|2019|12|all|all:AK|2020|12|all|all,60.3,169.96,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,12,2020,12,all,all
AK|2019|2|all|all:AK|2019|3|all|all,2.37,7.37,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,2,2019,3,all,all
AK|2019|2|all|all:AK|2020|2|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,2,2020,2,all,all
AK|2019|3|all|all:AK|2019|4|all|all,0.97,-2.33,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,3,2019,4,all,all
AK|2019|3|all|all:AK|2020|3|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,3,2020,3,all,all
AK|2019|4|all|all:AK|2019|5|all|all,-8.07,0.79,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,4,2019,5,all,all
AK|2019|4|all|all:AK|2020|4|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,4,2020,4,all,all
AK|2019|5|all|all:AK|2019|6|all|all,3.38,-11.92,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,5,2019,6,all,all
AK|2019|5|all|all:AK|2020|5|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,5,2020,5,all,all
AK|2019|6|all|all:AK|2019|7|all|all,21.82,37.94,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,6,2019,7,all,all
AK|2019|6|all|all:AK|2020|6|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,6,2020,6,all,all
AK|2019|7|all|all:AK|2019|8|all|all,-15.87,-13.99,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,7,2019,8,all,all
AK|2019|7|all|all:AK|2020|7|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,7,2020,7,all,all
AK|2019|8|all|all:AK|2019|9|all|all,8.28,-26.83,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,8,2019,9,all,all
AK|2019|8|all|all:AK|2020|8|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,8,2020,8,all,all
AK|2019|9|all|all:AK|2019|10|all|all,7.74,69.1,suppressed,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,9,2019,10,all,all
AK|2019|9|all|all:AK|2020|9|all|all,30.27,136.13,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2019,9,2020,9,all,all
AK|2020|1|all|all:AK|2020|2|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,1,2020,2,all,all
AK|2020|1|all|all:AK|2021|1|all|all,34.33,103.31,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,1,2021,1,all,all
AK|2020|10|all|all:AK|2020|11|all|all,8.93,20.54,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,10,2020,11,all,all
AK|2020|10|all|all:AK|2021|10|all|all,14.46,82.92,suppressed,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,10,2021,10,all,all
AK|2020|11|all|all:AK|2020|12|all|all,15.16,58.62,suppressed,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,11,2020,12,all,all
AK|2020|11|all|all:AK|2021|11|all|all,12.26,57,suppressed,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,11,2021,11,all,all
AK|2020|12|all|all:AK|2021|1|all|all,-8.63,-17.9,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,12,2021,1,all,all
AK|2020|12|all|all:AK|2021|12|all|all,-2.66,23.34,62.81,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,AK,US-AK,2020,12,2021,12,all,all
AK|2020|2|all|all:AK|2020|3|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,2,2020,3,all,all
AK|2020|2|all|all:AK|2021|2|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,2,2021,2,all,all
AK|2020|3|all|all:AK|2020|4|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,3,2020,4,all,all
AK|2020|3|all|all:AK|2021|3|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,3,2021,3,all,all
AK|2020|4|all|all:AK|2020|5|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,4,2020,5,all,all
AK|2020|4|all|all:AK|2021|4|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,4,2021,4,all,all
AK|2020|5|all|all:AK|2020|6|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,5,2020,6,all,all
AK|2020|5|all|all:AK|2021|5|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,5,2021,5,all,all
AK|2020|6|all|all:AK|2020|7|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,6,2020,7,all,all
AK|2020|6|all|all:AK|2021|6|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,6,2021,6,all,all
AK|2020|7|all|all:AK|2020|8|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,7,2020,8,all,all
AK|2020|7|all|all:AK|2021|7|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,7,2021,7,all,all
AK|2020|8|all|all:AK|2020|9|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,8,2020,9,all,all
AK|2020|8|all|all:AK|2021|8|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,8,2021,8,all,all
AK|2020|9|all|all:AK|2020|10|all|all,-9.93,-40.89,suppressed,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,9,2020,10,all,all
AK|2020|9|all|all:AK|2021|9|all|all,-6.64,-7.16,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2020,9,2021,9,all,all
AK|2021|1|all|all:AK|2021|2|all|all,-32.47,-34.15,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Decrease,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2021,1,2021,2,all,all
AK|2021|10|all|all:AK|2021|11|all|all,6.84,3.45,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2021,10,2021,11,all,all
AK|2021|11|all|all:AK|2021|12|all|all,-0.15,24.61,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2021,11,2021,12,all,all
AK|2021|2|all|all:AK|2021|3|all|all,59.32,72.29,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2021,2,2021,3,all,all
AK|2021|3|all|all:AK|2021|4|all|all,-3.04,33.96,31.11,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,AK,US-AK,2021,3,2021,4,all,all
AK|2021|4|all|all:AK|2021|5|all|all,14.24,1.22,0.91,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,AK,US-AK,2021,4,2021,5,all,all
AK|2021|5|all|all:AK|2021|6|all|all,-20.26,-21.71,-52.16,suppressed,TRUE,FALSE,TRUE,FALSE,Significant Decrease,No Significant Change,Significant Decrease,Data Not Available/Not Reported,AK,US-AK,2021,5,2021,6,all,all
AK|2021|6|all|all:AK|2021|7|all|all,2.61,-3.26,28.82,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,AK,US-AK,2021,6,2021,7,all,all
AK|2021|7|all|all:AK|2021|8|all|all,-20.8,-31.78,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Decrease,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2021,7,2021,8,all,all
AK|2021|8|all|all:AK|2021|9|all|all,17.12,25.92,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2021,8,2021,9,all,all
AK|2021|9|all|all:AK|2021|10|all|all,10.42,16.45,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2021,9,2021,10,all,all
AL|2018|1|all|all:AL|2018|2|all|all,10.26,10.17,15.85,46.93,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,1,2018,2,all,all
AL|2018|1|all|all:AL|2019|1|all|all,15.09,18.7,6.5,59.95,TRUE,FALSE,FALSE,TRUE,Significant Increase,No Significant Change,No Significant Change,Significant Increase,AL,US-AL,2018,1,2019,1,all,all
AL|2018|10|all|all:AL|2018|11|all|all,5.39,3.78,32.63,39.61,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,10,2018,11,all,all
AL|2018|10|all|all:AL|2019|10|all|all,-1.18,-9.32,-0.89,32.68,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,10,2019,10,all,all
AL|2018|11|all|all:AL|2018|12|all|all,-7.18,-0.54,-30.46,-33.38,FALSE,FALSE,TRUE,TRUE,No Significant Change,No Significant Change,Significant Decrease,Significant Decrease,AL,US-AL,2018,11,2018,12,all,all
AL|2018|11|all|all:AL|2019|11|all|all,-10.34,-16.78,-37.32,-15.36,TRUE,FALSE,TRUE,FALSE,Significant Decrease,No Significant Change,Significant Decrease,No Significant Change,AL,US-AL,2018,11,2019,11,all,all
AL|2018|12|all|all:AL|2019|1|all|all,1.4,-0.27,-0.6,32.24,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,12,2019,1,all,all
AL|2018|12|all|all:AL|2019|12|all|all,-16.12,-26.38,-23.19,29.43,TRUE,TRUE,FALSE,FALSE,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,AL,US-AL,2018,12,2019,12,all,all
AL|2018|2|all|all:AL|2018|3|all|all,4.69,1.79,-13.63,-19.85,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,2,2018,3,all,all
AL|2018|2|all|all:AL|2019|2|all|all,-3.57,-0.19,-35.59,-0.58,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,AL,US-AL,2018,2,2019,2,all,all
AL|2018|3|all|all:AL|2018|4|all|all,3.31,-8.6,-0.72,54.18,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Increase,AL,US-AL,2018,3,2018,4,all,all
AL|2018|3|all|all:AL|2019|3|all|all,-0.23,6.26,2.89,37.72,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,3,2019,3,all,all
AL|2018|4|all|all:AL|2018|5|all|all,-4.39,3.32,-13.98,-28.16,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,4,2018,5,all,all
AL|2018|4|all|all:AL|2019|4|all|all,-3.47,8.23,25.21,6.88,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,4,2019,4,all,all
AL|2018|5|all|all:AL|2018|6|all|all,5.57,3.05,28.5,6.68,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,5,2018,6,all,all
AL|2018|5|all|all:AL|2019|5|all|all,3.36,-0.73,20.8,51.91,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Increase,AL,US-AL,2018,5,2019,5,all,all
AL|2018|6|all|all:AL|2018|7|all|all,-4.96,-3.98,-1.67,2.19,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,6,2018,7,all,all
AL|2018|6|all|all:AL|2019|6|all|all,-1.19,-0.18,-9.41,21.83,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,6,2019,6,all,all
AL|2018|7|all|all:AL|2018|8|all|all,5.76,0.18,9.26,29.98,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,7,2018,8,all,all
AL|2018|7|all|all:AL|2019|7|all|all,3.21,7.59,7.59,11.18,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,7,2019,7,all,all
AL|2018|8|all|all:AL|2018|9|all|all,3.49,4.74,-26.49,-3.73,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,8,2018,9,all,all
AL|2018|8|all|all:AL|2019|8|all|all,-2.54,-5.98,-6.46,1.67,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,8,2019,8,all,all
AL|2018|9|all|all:AL|2018|10|all|all,-7.33,4.87,33.97,-26.92,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,9,2018,10,all,all
AL|2018|9|all|all:AL|2019|9|all|all,-16.44,-11.84,18.52,-12.87,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,9,2019,9,all,all
AL|2019|1|all|all:AL|2019|2|all|all,-7.61,-7.36,-29.94,-8.67,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2019,1,2019,2,all,all
AL|2019|1|all|all:AL|2020|1|all|all,-9.74,-11.7,-7.49,-29.59,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2019,1,2020,1,all,all
AL|2019|10|all|all:AL|2019|11|all|all,-4.39,-4.76,-16.12,-10.93,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2019,10,2019,11,all,all
AL|2019|10|all|all:AL|2020|10|all|all,44.05,94.17,85.76,35.1,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,AL,US-AL,2019,10,2020,10,all,all
